DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,1999,11275.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2000,11982.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2001,12482.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2002,13995.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2003,15156.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2004,16279.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2005,17516.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2006,18993.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2007,20836.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2008,22786.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2009,22262.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2010,21764.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2011,21249.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2012,20798.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2013,20350.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2014,20305.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2015,20750.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2016,21543.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2017,22764.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2018,24510.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2019,25340.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2020,24851.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2021,26607.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2022,30408.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2023,35228.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Croatia,2024,40793.4,p,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,1995,15970.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,1996,16315.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,1997,18433.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,1998,19089.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,1999,19856.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2000,22728.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2001,26919.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2002,31661.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2003,34306.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2004,38096.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2005,42029.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2006,41977.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2007,46725.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2008,49041.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2009,42426.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2010,43595.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2011,44607.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2012,44764.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2013,44841.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2014,45334.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2015,47234.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2016,50057.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2017,54716.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2018,57510.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2019,62033.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2020,58348.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2021,62994.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2022,68614.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2023,81422.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Hungary,2024,88445.6,p,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,1995,23144.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,1996,25898.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,1997,30637.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,1998,32799.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,1999,36865.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2000,41923.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2001,46894.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2002,50203.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2003,54672.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2004,59393.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2005,66160.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2006,72845.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2007,79781.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2008,81820.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2009,74396.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2010,69644.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2011,71433.6,b,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2012,72184.2,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2013,73237.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2014,76182.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2015,80971.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2016,86369.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2017,92389.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2018,98291.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2019,106263.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2020,106103.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2021,117272.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2022,128590.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2023,142550.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Ireland,2024,153129.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,1995,2656.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,1996,2936.9,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,1997,3233.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,1998,3779.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,1999,4384.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2000,5164.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2001,4747.4,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2002,5158.1,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2003,5435.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2004,5915.3,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2005,7404.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2006,7728.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2007,8838.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2008,5595.5,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2009,4260.7,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2010,4787.0,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2011,5254.6,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2012,5620.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2013,6023.8,,
ESTAT:NAMA_10_A10(1.0),15/11/25 11:00:00,Annual,"Current prices, million euro",Total - all NACE activities,Compensation of employees,Iceland,2014,6725.7,,
